model_id,scenario_id,scope,tau_shift,tau_hdi_width_change_fraction,slope_change_shift,slope_change_hdi_width_change_fraction,probability_delta_beta_positive_change,transition_width_shift,tau_rank_correlation,batteries_probability_delta_beta_below_0_95,boundary_status_changes,battery_11_tau_shift
A1_bayesian_smooth_aggregate,R2_random_keep_50_seed_20260616,population,6.7293583232889205,1.6398354308925285,0.00022792208900860016,2.024609381807264,0.0,19.735630967085456,,,,
A1_bayesian_smooth_aggregate,R4_truncate_75,population,27.85717276210835,1.230188060317626,0.0003289901819660008,0.7814270554916267,0.0,-5.6784013574275605,,,,
A1_bayesian_smooth_aggregate,R2_random_keep_50_seed_20260617,population,-21.327285189447366,0.5988701026954516,-0.0007403694236706995,0.06488073596173213,0.0,-39.84241849615894,,,,
A1_bayesian_smooth_aggregate,R2_random_keep_50_seed_20260618,population,20.49553499620788,2.8013047777424154,0.0004841533739328007,3.240416659087886,0.0,36.52207333995068,,,,
A1_bayesian_smooth_aggregate,R2_random_keep_50_seed_20260619,population,-7.753388939258684,1.2654044065390888,-0.0001867986348385994,0.8598796810991445,0.0,-11.81888192846381,,,,
A1_bayesian_smooth_aggregate,R4_truncate_90,population,-32.28827480249322,-0.3191451894408673,-0.0008782962917933995,-0.5789064697518504,0.0,-50.5743050872815,,,,
A1_bayesian_smooth_aggregate,R4_truncate_80,population,-6.0017535481572395,0.017735402312921124,-0.00032708048034859943,-0.1810710065886161,0.0,-25.15250400438427,,,,
A1_bayesian_smooth_aggregate,R4_truncate_70,population,184.4301651423632,1.1299143801665372,0.0038333349064617,1.401165329090585,0.0,42.43076926122234,,,,
A1_bayesian_smooth_aggregate,R4_truncate_60,population,-87.13874903231954,0.3054428876002312,-0.0017828123686946997,0.03300709421059771,0.0,-66.87498202342235,,,,
